IterationNo,Temperature, Moves, CurrentCost, DeltaCost
5894,15756.235243,445.400000,490348.369380,0.000000
5895,15756.235243,435.400000,490348.369380,7519.237873
5896,15756.235243,435.400000,497867.607254,-2483.961271
5897,15756.235243,445.400000,495383.645983,0.000000
5899,15756.235243,435.400000,495383.645983,2483.961271
5900,15756.235243,435.400000,497867.607254,0.000000
5902,15756.235243,425.400000,497867.607254,4107.862309
5903,15756.235243,425.400000,501975.469563,-8054.355722
5904,15756.235243,435.400000,493921.113840,0.000000
5905,15756.235243,425.400000,493921.113840,-1280.392440
5906,15756.235243,435.400000,492640.721401,-6188.209805
5907,15756.235243,445.400000,486452.511596,-2297.732689
5909,15756.235243,455.400000,484154.778907,-8418.897387
5911,15756.235243,465.400000,475735.881519,-2183.962252
5912,15756.235243,475.400000,473551.919267,5493.898689
5913,15756.235243,475.400000,479045.817956,-3847.462364
5914,15756.235243,485.400000,475198.355592,-834.575048
5915,15756.235243,495.400000,474363.780544,4709.906528
5917,15756.235243,495.400000,479073.687072,0.000000
5918,15756.235243,485.400000,479073.687072,1355.230794
5919,15756.235243,485.400000,480428.917866,3010.480356
5920,15756.235243,485.400000,483439.398223,4814.597061
5921,15756.235243,485.400000,488253.995284,1997.760519
5922,15756.235243,485.400000,490251.755803,-1880.603680
5923,15756.235243,495.400000,488371.152123,-5528.640620
5924,15756.235243,505.400000,482842.511503,0.000000
5925,15756.235243,495.400000,482842.511503,0.000000
5926,15756.235243,485.400000,482842.511503,-5655.467498
5927,15756.235243,495.400000,477187.044005,-1770.473029
5928,15756.235243,505.400000,475416.570976,0.000000
5929,15756.235243,495.400000,475416.570976,-584.798838
5930,15756.235243,505.400000,474831.772139,-4063.585328
5931,15756.235243,515.400000,470768.186810,-4945.133171
5932,15756.235243,525.400000,465823.053639,0.000000
5933,15756.235243,515.400000,465823.053639,-7006.195079
5934,15756.235243,525.400000,458816.858560,0.000000
5935,15756.235243,515.400000,458816.858560,3557.286389
5936,15756.235243,515.400000,462374.144949,372.089506
5937,15756.235243,515.400000,462746.234455,0.000000
5938,15756.235243,505.400000,462746.234455,2217.790705
5939,15756.235243,505.400000,464964.025160,8575.890271
5940,15756.235243,505.400000,473539.915431,4491.348428
5941,15756.235243,505.400000,478031.263859,-766.955676
5942,15756.235243,515.400000,477264.308182,-195.757541
5944,15756.235243,525.400000,477068.550642,-1490.659490
5946,15756.235243,535.400000,475577.891152,4543.885221
5947,15756.235243,535.400000,480121.776373,0.000000
5949,15756.235243,525.400000,480121.776373,0.000000
5950,15756.235243,515.400000,480121.776373,7016.778660
5951,15756.235243,515.400000,487138.555034,1890.946400
5953,15756.235243,515.400000,489029.501433,0.000000
5954,15756.235243,505.400000,489029.501433,0.000000
5955,15756.235243,495.400000,489029.501433,7975.951076
5956,15756.235243,495.400000,497005.452510,-4748.398664
5957,15756.235243,505.400000,492257.053846,9632.764076
5958,15756.235243,505.400000,501889.817921,0.000000
5959,15756.235243,495.400000,501889.817921,-783.728720
5960,15756.235243,505.400000,501106.089201,-680.357572
5961,15756.235243,515.400000,500425.731629,2441.376190
5962,15756.235243,515.400000,502867.107819,-6222.158345
5963,15756.235243,525.400000,496644.949474,-5519.247106
5964,15756.235243,535.400000,491125.702369,1759.567376
5965,15756.235243,535.400000,492885.269745,-12930.310163
5966,15756.235243,545.400000,479954.959582,881.297397
5968,15756.235243,545.400000,480836.256979,0.000000
5970,15756.235243,535.400000,480836.256979,0.000000
5971,15756.235243,525.400000,480836.256979,0.000000
5972,15756.235243,515.400000,480836.256979,3618.705523
5973,15756.235243,515.400000,484454.962502,-2493.513399
5974,15756.235243,525.400000,481961.449102,-1084.579160
5975,15756.235243,535.400000,480876.869942,1495.326653
5976,15756.235243,535.400000,482372.196595,-3682.812586
5977,15756.235243,545.400000,478689.384009,-14427.150198
5978,15756.235243,555.400000,464262.233811,6499.475021
5979,15756.235243,555.400000,470761.708832,0.000000
5980,15756.235243,545.400000,470761.708832,-567.930589
5981,15756.235243,555.400000,470193.778243,-3181.506915
5982,15756.235243,565.400000,467012.271327,0.000000
5983,15756.235243,555.400000,467012.271327,613.025168
5984,15756.235243,555.400000,467625.296495,-8515.898495
5985,15756.235243,565.400000,459109.398000,3135.310755
5986,15756.235243,565.400000,462244.708755,382.534493
5988,15756.235243,565.400000,462627.243247,-3236.539395
5989,15756.235243,575.400000,459390.703852,0.000000
5991,15756.235243,565.400000,459390.703852,0.000000
5992,15756.235243,555.400000,459390.703852,0.000000
5993,15756.235243,545.400000,459390.703852,-7773.326086
5995,15756.235243,555.400000,451617.377766,0.000000
5996,15756.235243,545.400000,451617.377766,990.595735
5997,15756.235243,545.400000,452607.973501,-1142.275758
5998,15756.235243,555.400000,451465.697743,0.000000
5999,15756.235243,545.400000,451465.697743,0.000000
6000,15756.235243,535.400000,451465.697743,0.000000
6001,15756.235243,525.400000,451465.697743,0.000000
6002,15756.235243,515.400000,451465.697743,-140.200510
6003,15756.235243,525.400000,451325.497232,-3736.616170
6004,15756.235243,535.400000,447588.881062,-85.885205
6005,15756.235243,545.400000,447502.995857,-498.959926
6006,15756.235243,555.400000,447004.035931,0.000000
6008,15756.235243,545.400000,447004.035931,31559.530560
6009,15756.235243,545.400000,478563.566491,7435.102598
6011,15756.235243,545.400000,485998.669089,-7675.949532
6012,15756.235243,555.400000,478322.719557,-7334.034863
6013,15756.235243,565.400000,470988.684694,9343.883953
6014,15756.235243,565.400000,480332.568647,-21513.067117
6015,15756.235243,575.400000,458819.501530,0.000000
6016,15756.235243,565.400000,458819.501530,-4397.385534
6017,15756.235243,575.400000,454422.115996,1745.654314
6018,15756.235243,575.400000,456167.770310,48798.959534
6019,15756.235243,575.400000,504966.729844,0.000000
6020,15756.235243,565.400000,504966.729844,-1534.829123
6021,15756.235243,575.400000,503431.900721,6630.984505
6022,15756.235243,575.400000,510062.885226,2275.743554
6023,15756.235243,575.400000,512338.628780,4293.388186
6025,15756.235243,575.400000,516632.016966,0.000000
6026,15756.235243,565.400000,516632.016966,-1678.607181
6028,15756.235243,575.400000,514953.409785,3075.238833
6029,15756.235243,575.400000,518028.648618,3569.723360
6030,15756.235243,575.400000,521598.371978,0.000000
6031,15756.235243,565.400000,521598.371978,323.446380
6032,15756.235243,565.400000,521921.818359,4067.872353
6033,15756.235243,565.400000,525989.690711,0.000000
6035,15756.235243,555.400000,525989.690711,3943.258299
6036,15756.235243,555.400000,529932.949011,0.000000
6037,15756.235243,545.400000,529932.949011,3866.476328
6038,15756.235243,545.400000,533799.425339,0.000000
6039,15756.235243,535.400000,533799.425339,-6750.863444
6040,15756.235243,545.400000,527048.561895,0.000000
6041,15756.235243,535.400000,527048.561895,-2450.277308
6042,15756.235243,545.400000,524598.284586,0.000000
6043,15756.235243,535.400000,524598.284586,-2248.052190
6044,15756.235243,545.400000,522350.232397,3100.001524
6045,15756.235243,545.400000,525450.233921,0.000000
6046,15756.235243,535.400000,525450.233921,-171.725839
6047,15756.235243,545.400000,525278.508082,-0.000000
6048,15756.235243,555.400000,525278.508082,0.000000
6049,15756.235243,545.400000,525278.508082,7887.548250
6050,15756.235243,545.400000,533166.056332,0.000000
6051,15756.235243,535.400000,533166.056332,11384.695264
6052,15756.235243,535.400000,544550.751596,11217.557291
6053,15756.235243,535.400000,555768.308887,-10672.661334
6054,15756.235243,545.400000,545095.647553,-878.082813
6055,15756.235243,555.400000,544217.564740,2682.982968
6056,15756.235243,555.400000,546900.547708,12533.832258
6057,15756.235243,555.400000,559434.379966,-6515.569199
6058,15756.235243,565.400000,552918.810768,-10644.587071
6059,15756.235243,575.400000,542274.223697,0.000000
6060,15756.235243,565.400000,542274.223697,961.954824
6061,15756.235243,565.400000,543236.178520,-5776.001390
6062,15756.235243,575.400000,537460.177130,0.000000
6063,15756.235243,565.400000,537460.177130,2238.485414
6064,15756.235243,565.400000,539698.662544,-8176.665696
6065,15756.235243,575.400000,531521.996848,540.556280
6066,15756.235243,575.400000,532062.553128,0.000000
6067,15756.235243,565.400000,532062.553128,0.000000
6068,15756.235243,555.400000,532062.553128,0.000000
6069,15756.235243,545.400000,532062.553128,0.000000
6070,15756.235243,535.400000,532062.553128,-14228.253320
6071,15756.235243,545.400000,517834.299808,-6901.716624
6072,15756.235243,555.400000,510932.583184,12887.817665
6073,15756.235243,555.400000,523820.400848,325.748242
6074,15756.235243,555.400000,524146.149091,0.000000
6075,15756.235243,545.400000,524146.149091,-369.678610
6077,15756.235243,555.400000,523776.470480,12811.243556
6078,15756.235243,555.400000,536587.714036,0.000000
6079,15756.235243,545.400000,536587.714036,-2719.105535
6080,15756.235243,555.400000,533868.608500,206.975328
6081,15756.235243,555.400000,534075.583829,-457.724226
6082,15756.235243,565.400000,533617.859603,-11633.910048
6083,15756.235243,575.400000,521983.949555,3337.605578
6084,15756.235243,575.400000,525321.555134,3308.656291
6085,15756.235243,575.400000,528630.211425,-1122.214659
6086,15756.235243,585.400000,527507.996766,-2912.779255
6087,15756.235243,595.400000,524595.217511,0.000000
6088,15756.235243,585.400000,524595.217511,0.000000
6089,15756.235243,575.400000,524595.217511,2369.411743
6090,15756.235243,575.400000,526964.629253,8152.234984
6091,15756.235243,575.400000,535116.864237,0.000000
6092,15756.235243,565.400000,535116.864237,0.000000
6093,15756.235243,555.400000,535116.864237,0.000000
6094,15756.235243,545.400000,535116.864237,-4124.209030
6095,15756.235243,555.400000,530992.655208,-3258.368438
6096,15756.235243,565.400000,527734.286770,-10553.977927
6097,15756.235243,575.400000,517180.308843,0.000000
6098,15756.235243,565.400000,517180.308843,0.000000
6099,15756.235243,555.400000,517180.308843,0.000000
6100,15756.235243,545.400000,517180.308843,-4890.755358
6101,15756.235243,555.400000,512289.553485,0.000000
6102,15756.235243,545.400000,512289.553485,0.000000
6103,15756.235243,535.400000,512289.553485,0.000000
6104,15756.235243,525.400000,512289.553485,0.000000
6105,15756.235243,515.400000,512289.553485,0.000000
6106,15756.235243,505.400000,512289.553485,-1650.803886
6107,15756.235243,515.400000,510638.749599,-10458.452486
6108,15756.235243,525.400000,500180.297113,-1807.340896
6109,15756.235243,535.400000,498372.956217,1807.340896
6110,15756.235243,535.400000,500180.297113,0.000000
6111,15756.235243,525.400000,500180.297113,7693.375944
6112,15756.235243,525.400000,507873.673056,21407.509376
6113,15756.235243,525.400000,529281.182432,0.000000
6114,15756.235243,515.400000,529281.182432,-9190.027233
6115,15756.235243,525.400000,520091.155200,-4754.123301
6116,15756.235243,535.400000,515337.031898,-4702.925871
6117,15756.235243,545.400000,510634.106028,0.000000
6118,15756.235243,535.400000,510634.106028,-5042.321435
6119,15756.235243,545.400000,505591.784592,-1231.558277
6122,15756.235243,555.400000,504360.226315,-2069.659447
6123,15756.235243,565.400000,502290.566868,-2841.438527
6124,15756.235243,575.400000,499449.128341,6058.184467
6125,15756.235243,575.400000,505507.312808,0.000000
6128,15756.235243,565.400000,505507.312808,-3334.979266
6129,15756.235243,575.400000,502172.333542,7347.779444
6131,15756.235243,575.400000,509520.112986,0.000000
6132,15756.235243,565.400000,509520.112986,0.000000
6133,15756.235243,555.400000,509520.112986,7751.857263
6134,15756.235243,555.400000,517271.970249,0.000000
6135,15756.235243,545.400000,517271.970249,-26117.670030
6136,15756.235243,555.400000,491154.300219,0.000000
6137,15756.235243,545.400000,491154.300219,-17099.692127
6138,15756.235243,555.400000,474054.608092,0.000000
6139,15756.235243,545.400000,474054.608092,0.000000
6140,15756.235243,535.400000,474054.608092,6713.243810
6141,15756.235243,535.400000,480767.851902,0.000000
6142,15756.235243,525.400000,480767.851902,8768.320644
6143,15756.235243,525.400000,489536.172545,0.000000
6144,15756.235243,515.400000,489536.172545,-1286.124115
6145,15756.235243,525.400000,488250.048431,0.000000
6146,15756.235243,515.400000,488250.048431,0.000000
6147,15756.235243,505.400000,488250.048431,0.000000
6149,15756.235243,495.400000,488250.048431,0.000000
6152,15756.235243,485.400000,488250.048431,11573.744461
6153,15756.235243,485.400000,499823.792892,10018.093884
6154,15756.235243,485.400000,509841.886775,6963.351711
6155,15756.235243,485.400000,516805.238486,6808.038471
6156,15756.235243,485.400000,523613.276957,-9218.625898
6158,15756.235243,495.400000,514394.651060,-10288.693619
6159,15756.235243,505.400000,504105.957441,931.147951
6160,15756.235243,505.400000,505037.105392,-30265.215391
6161,15756.235243,515.400000,474771.890001,-1522.841293
6162,15756.235243,525.400000,473249.048708,0.000000
6163,15756.235243,515.400000,473249.048708,0.000000
6164,15756.235243,505.400000,473249.048708,0.000000
6165,15756.235243,495.400000,473249.048708,0.000000
6166,15756.235243,485.400000,473249.048708,0.000000
6168,15756.235243,475.400000,473249.048708,2725.551211
6169,15756.235243,475.400000,475974.599919,-7051.706408
6170,15756.235243,485.400000,468922.893511,-75.597979
6171,15756.235243,495.400000,468847.295532,0.000000
6172,15756.235243,485.400000,468847.295532,-4843.499319
6173,15756.235243,495.400000,464003.796212,-6204.253281
6175,15756.235243,505.400000,457799.542931,-8025.952658
6176,15756.235243,515.400000,449773.590273,2405.498626
6177,15756.235243,515.400000,452179.088900,0.000000
6178,15756.235243,505.400000,452179.088900,0.000000
6179,15756.235243,495.400000,452179.088900,-629.757843
6180,15756.235243,505.400000,451549.331057,0.000000
6181,15756.235243,495.400000,451549.331057,1078.838346
6182,15756.235243,495.400000,452628.169403,7068.487216
6183,15756.235243,495.400000,459696.656619,0.000000
6184,15756.235243,485.400000,459696.656619,0.000000
6185,15756.235243,475.400000,459696.656619,0.000000
6187,15756.235243,465.400000,459696.656619,0.000000
6189,15756.235243,455.400000,459696.656619,16067.176445
6190,15756.235243,455.400000,475763.833065,0.000000
6191,15756.235243,445.400000,475763.833065,0.000000
6192,15756.235243,435.400000,475763.833065,-15310.056022
6193,15756.235243,445.400000,460453.777042,13108.958314
6195,15756.235243,445.400000,473562.735356,3450.065906
6196,15756.235243,445.400000,477012.801263,8775.068729
6197,15756.235243,445.400000,485787.869992,3242.004333
6198,15756.235243,445.400000,489029.874325,0.000000
6199,15756.235243,435.400000,489029.874325,-4913.319652
6200,15756.235243,445.400000,484116.554672,0.000000
6201,15756.235243,435.400000,484116.554672,0.000000
6202,15756.235243,425.400000,484116.554672,0.000000
6203,15756.235243,415.400000,484116.554672,0.000000
6204,15756.235243,405.400000,484116.554672,0.000000
6205,15756.235243,395.400000,484116.554672,0.000000
6206,15756.235243,385.400000,484116.554672,0.000000
6207,15756.235243,375.400000,484116.554672,0.000000
6208,15756.235243,365.400000,484116.554672,0.000000
6209,15756.235243,355.400000,484116.554672,0.000000
6210,15756.235243,345.400000,484116.554672,0.000000
6211,15756.235243,335.400000,484116.554672,-7002.330396
6212,15756.235243,345.400000,477114.224277,0.000000
6213,15756.235243,335.400000,477114.224277,1083.712374
6214,15756.235243,335.400000,478197.936651,6813.327071
6215,15756.235243,335.400000,485011.263722,0.000000
6216,14968.423481,450.450000,485011.263722,0.000000
6217,14968.423481,440.450000,485011.263722,0.000000
6218,14968.423481,430.450000,485011.263722,9851.438570
6219,14968.423481,430.450000,494862.702292,-7011.068514
6220,14968.423481,440.450000,487851.633778,0.000000
6221,14968.423481,430.450000,487851.633778,539.371422
6222,14968.423481,430.450000,488391.005200,0.000000
6224,14968.423481,420.450000,488391.005200,0.000000
6225,14968.423481,410.450000,488391.005200,-5302.581052
6228,14968.423481,420.450000,483088.424147,0.000000
6229,14968.423481,410.450000,483088.424147,-816.115573
6230,14968.423481,420.450000,482272.308574,-1839.311261
6231,14968.423481,430.450000,480432.997313,0.000000
6232,14968.423481,420.450000,480432.997313,1661.590319
6233,14968.423481,420.450000,482094.587633,6453.124869
6234,14968.423481,420.450000,488547.712502,0.000000
6235,14968.423481,410.450000,488547.712502,6123.635713
6237,14968.423481,410.450000,494671.348215,-1789.536768
6238,14968.423481,420.450000,492881.811447,0.000000
6239,14968.423481,410.450000,492881.811447,5598.324845
6240,14968.423481,410.450000,498480.136292,-18612.584802
6241,14968.423481,420.450000,479867.551490,-201.795319
6242,14968.423481,430.450000,479665.756172,0.000000
6243,14968.423481,420.450000,479665.756172,2066.250811
6244,14968.423481,420.450000,481732.006982,0.000000
6245,14968.423481,410.450000,481732.006982,-562.461842
6246,14968.423481,420.450000,481169.545140,94.956023
6247,14968.423481,420.450000,481264.501163,0.000000
6248,14968.423481,410.450000,481264.501163,188.625785
6249,14968.423481,410.450000,481453.126948,-13419.682780
6250,14968.423481,420.450000,468033.444168,-2073.100132
6251,14968.423481,430.450000,465960.344036,0.000000
6252,14968.423481,420.450000,465960.344036,0.000000
6254,14968.423481,410.450000,465960.344036,-8331.025607
6255,14968.423481,420.450000,457629.318429,485.046330
6256,14968.423481,420.450000,458114.364759,3940.796897
6257,14968.423481,420.450000,462055.161655,-2168.594542
6258,14968.423481,430.450000,459886.567114,0.000000
6259,14968.423481,420.450000,459886.567114,0.000000
6260,14968.423481,410.450000,459886.567114,0.000000
6261,14968.423481,400.450000,459886.567114,-3299.412099
6262,14968.423481,410.450000,456587.155015,731.875454
6263,14968.423481,410.450000,457319.030469,-1463.495733
6265,14968.423481,420.450000,455855.534736,561.629609
6266,14968.423481,420.450000,456417.164344,0.000000
6268,14968.423481,410.450000,456417.164344,0.000000
6269,14968.423481,400.450000,456417.164344,0.000000
6270,14968.423481,390.450000,456417.164344,887.108524
6271,14968.423481,390.450000,457304.272869,-6847.507967
6273,14968.423481,400.450000,450456.764901,1217.238319
6274,14968.423481,400.450000,451674.003220,-3025.223020
6275,14968.423481,410.450000,448648.780200,0.000000
6276,14968.423481,400.450000,448648.780200,0.000000
6277,14968.423481,390.450000,448648.780200,0.000000
6278,14968.423481,380.450000,448648.780200,0.000000
6279,14968.423481,370.450000,448648.780200,0.000000
6280,14968.423481,360.450000,448648.780200,411.698584
6281,14968.423481,360.450000,449060.478784,0.000000
6282,14968.423481,350.450000,449060.478784,8752.846159
6283,14968.423481,350.450000,457813.324943,1396.286117
6284,14968.423481,350.450000,459209.611060,757.767555
6285,14968.423481,350.450000,459967.378616,0.000000
6287,14968.423481,340.450000,459967.378616,0.000000
6288,14968.423481,330.450000,459967.378616,-1173.605452
6289,14968.423481,340.450000,458793.773163,-1753.103607
6291,14968.423481,350.450000,457040.669557,0.000000
6292,14968.423481,340.450000,457040.669557,0.000000
6293,14968.423481,330.450000,457040.669557,0.000000
6295,14968.423481,320.450000,457040.669557,0.000000
6297,14968.423481,310.450000,457040.669557,0.000000
6298,14968.423481,300.450000,457040.669557,-3031.632332
6300,14968.423481,310.450000,454009.037225,0.000000
6301,14968.423481,300.450000,454009.037225,-2290.264983
6303,14968.423481,310.450000,451718.772242,-1867.503143
6304,14968.423481,320.450000,449851.269099,0.000000
6305,14968.423481,310.450000,449851.269099,0.000000
6306,14968.423481,300.450000,449851.269099,0.000000
6307,14968.423481,290.450000,449851.269099,501.384783
6308,14968.423481,290.450000,450352.653881,607.290699
6309,14968.423481,290.450000,450959.944580,-175.823083
6310,14968.423481,300.450000,450784.121497,0.000000
6311,14968.423481,290.450000,450784.121497,0.000000
6312,14968.423481,280.450000,450784.121497,5878.944546
6313,14968.423481,280.450000,456663.066044,-4097.061497
6314,14968.423481,290.450000,452566.004546,0.000000
6315,14968.423481,280.450000,452566.004546,-3639.280670
6316,14968.423481,290.450000,448926.723877,8497.142125
6318,14968.423481,290.450000,457423.866002,946.672647
6319,14968.423481,290.450000,458370.538649,-5464.073665
6320,14968.423481,300.450000,452906.464984,0.000000
6321,14968.423481,290.450000,452906.464984,494.742323
6322,14968.423481,290.450000,453401.207306,-6339.138068
6323,14968.423481,300.450000,447062.069238,2226.790196
6324,14968.423481,300.450000,449288.859434,9388.908599
6326,14968.423481,300.450000,458677.768033,0.000000
6327,14968.423481,290.450000,458677.768033,3945.996138
6328,14968.423481,290.450000,462623.764171,0.000000
6330,14968.423481,280.450000,462623.764171,-9469.681202
6331,14968.423481,290.450000,453154.082969,-7895.081557
6332,14968.423481,300.450000,445259.001412,0.000000
6333,14968.423481,290.450000,445259.001412,7289.430281
6334,14968.423481,290.450000,452548.431694,0.000000
6335,14968.423481,280.450000,452548.431694,1605.761846
6336,14968.423481,280.450000,454154.193539,-990.609060
6337,14968.423481,290.450000,453163.584479,7207.123501
6338,14968.423481,290.450000,460370.707981,1902.224632
6339,14968.423481,290.450000,462272.932613,-4988.455516
6340,14968.423481,300.450000,457284.477097,-180.983815
6341,14968.423481,310.450000,457103.493282,0.000000
6342,14968.423481,300.450000,457103.493282,3955.745953
6343,14968.423481,300.450000,461059.239235,-2970.800778
6344,14968.423481,310.450000,458088.438458,-970.075370
6345,14968.423481,320.450000,457118.363087,-2847.164223
6346,14968.423481,330.450000,454271.198864,10262.353831
6347,14968.423481,330.450000,464533.552695,0.000000
6348,14968.423481,320.450000,464533.552695,0.000000
6349,14968.423481,310.450000,464533.552695,0.000000
6350,14968.423481,300.450000,464533.552695,-75.630172
6351,14968.423481,310.450000,464457.922523,0.000000
6352,14968.423481,300.450000,464457.922523,-9557.325952
6353,14968.423481,310.450000,454900.596571,706.930306
6354,14968.423481,310.450000,455607.526878,-3081.754004
6355,14968.423481,320.450000,452525.772874,0.000000
6356,14968.423481,310.450000,452525.772874,0.000000
6357,14968.423481,300.450000,452525.772874,-572.227800
6358,14968.423481,310.450000,451953.545073,0.000000
6359,14968.423481,300.450000,451953.545073,6411.805525
6360,14968.423481,300.450000,458365.350598,-1932.534352
6361,14968.423481,310.450000,456432.816246,1985.628040
6362,14968.423481,310.450000,458418.444286,5819.451202
6363,14968.423481,310.450000,464237.895488,0.000000
6364,14968.423481,300.450000,464237.895488,-4251.603088
6365,14968.423481,310.450000,459986.292400,0.000000
6366,14968.423481,300.450000,459986.292400,-195.541195
6368,14968.423481,310.450000,459790.751205,0.000000
6369,14968.423481,300.450000,459790.751205,0.000000
6370,14968.423481,290.450000,459790.751205,0.000000
6371,14968.423481,280.450000,459790.751205,0.000000
6374,14968.423481,270.450000,459790.751205,1388.772011
6375,14968.423481,270.450000,461179.523217,-1191.493027
6376,14968.423481,280.450000,459988.030189,-7582.192008
6377,14968.423481,290.450000,452405.838181,0.000000
6378,14968.423481,280.450000,452405.838181,0.000000
6379,14968.423481,270.450000,452405.838181,0.000000
6380,14968.423481,260.450000,452405.838181,0.000000
6381,14968.423481,250.450000,452405.838181,17506.447292
6382,14968.423481,250.450000,469912.285473,1525.173886
6383,14968.423481,250.450000,471437.459359,-3908.543768
6384,14968.423481,260.450000,467528.915591,2573.073451
6385,14968.423481,260.450000,470101.989042,0.000000
6386,14968.423481,250.450000,470101.989042,-1108.784585
6388,14968.423481,260.450000,468993.204457,13437.996657
6389,14968.423481,260.450000,482431.201114,0.000000
6390,14968.423481,250.450000,482431.201114,725.948457
6391,14968.423481,250.450000,483157.149571,0.000000
6392,14968.423481,240.450000,483157.149571,-879.859578
6393,14968.423481,250.450000,482277.289993,-326.137063
6394,14968.423481,260.450000,481951.152930,0.000000
6395,14968.423481,250.450000,481951.152930,0.000000
6396,14968.423481,240.450000,481951.152930,-12502.303975
6397,14968.423481,250.450000,469448.848956,2154.436858
6398,14968.423481,250.450000,471603.285814,6645.891731
6400,14968.423481,250.450000,478249.177545,0.000000
6401,14968.423481,240.450000,478249.177545,-658.135011
6402,14968.423481,250.450000,477591.042534,-9544.877188
6403,14968.423481,260.450000,468046.165346,-2166.660508
6404,14968.423481,270.450000,465879.504838,0.000000
6405,14968.423481,260.450000,465879.504838,3193.116157
6406,14968.423481,260.450000,469072.620995,-6432.537315
6407,14968.423481,270.450000,462640.083681,0.000000
6409,14968.423481,260.450000,462640.083681,-7479.467166
6410,14968.423481,270.450000,455160.616515,0.000000
6411,14968.423481,260.450000,455160.616515,0.000000
6414,14968.423481,250.450000,455160.616515,0.000000
6415,14968.423481,240.450000,455160.616515,1139.383785
6416,14968.423481,240.450000,456300.000300,932.326502
6417,14968.423481,240.450000,457232.326802,0.000000
6418,14968.423481,230.450000,457232.326802,-2525.882199
6419,14968.423481,240.450000,454706.444602,2170.818455
6420,14968.423481,240.450000,456877.263057,0.000000
6421,14968.423481,230.450000,456877.263057,0.000000
6422,14968.423481,220.450000,456877.263057,0.000000
6423,14968.423481,210.450000,456877.263057,2420.647996
6424,14968.423481,210.450000,459297.911053,7467.264620
6425,14968.423481,210.450000,466765.175674,0.000000
6426,14220.002307,445.500000,466765.175674,0.000000
6427,14220.002307,435.500000,466765.175674,2883.327809
6428,14220.002307,435.500000,469648.503483,0.000000
6429,14220.002307,425.500000,469648.503483,-1579.836390
6430,14220.002307,435.500000,468068.667093,0.000000
6431,14220.002307,425.500000,468068.667093,0.000000
6432,14220.002307,415.500000,468068.667093,18248.606828
6433,14220.002307,415.500000,486317.273921,-1266.828495
6434,14220.002307,425.500000,485050.445426,-6345.792189
6435,14220.002307,435.500000,478704.653236,0.000000
6436,14220.002307,425.500000,478704.653236,-1224.377852
6437,14220.002307,435.500000,477480.275384,-12906.968530
6438,14220.002307,445.500000,464573.306854,11953.811270
6439,14220.002307,445.500000,476527.118124,-2007.731608
6440,14220.002307,455.500000,474519.386516,-2641.864571
6441,14220.002307,465.500000,471877.521945,3810.990840
6442,14220.002307,465.500000,475688.512785,0.000000
6443,14220.002307,455.500000,475688.512785,1248.149250
6444,14220.002307,455.500000,476936.662034,1704.260732
6445,14220.002307,455.500000,478640.922767,-3039.866266
6446,14220.002307,465.500000,475601.056501,-5175.290073
6447,14220.002307,475.500000,470425.766428,-965.107454
6448,14220.002307,485.500000,469460.658974,0.000000
6449,14220.002307,475.500000,469460.658974,-13316.851244
6450,14220.002307,485.500000,456143.807730,9747.315316
6451,14220.002307,485.500000,465891.123046,4612.393244
6452,14220.002307,485.500000,470503.516289,-10334.198848
6453,14220.002307,495.500000,460169.317442,10751.142651
6454,14220.002307,495.500000,470920.460092,3918.642528
6455,14220.002307,495.500000,474839.102621,-6543.589032
6457,14220.002307,505.500000,468295.513588,0.000000
6458,14220.002307,495.500000,468295.513588,0.000000
6459,14220.002307,485.500000,468295.513588,7471.969337
6460,14220.002307,485.500000,475767.482926,-3102.459624
6461,14220.002307,495.500000,472665.023302,17890.292734
6462,14220.002307,495.500000,490555.316036,1231.842568
6463,14220.002307,495.500000,491787.158603,11804.855881
6464,14220.002307,495.500000,503592.014484,815.055262
6465,14220.002307,495.500000,504407.069746,-4077.417222
6467,14220.002307,505.500000,500329.652524,1235.942803
6468,14220.002307,505.500000,501565.595327,0.000000
6469,14220.002307,495.500000,501565.595327,0.000000
6470,14220.002307,485.500000,501565.595327,0.000000
6471,14220.002307,475.500000,501565.595327,2419.033642
6472,14220.002307,475.500000,503984.628970,0.000000
6473,14220.002307,465.500000,503984.628970,-3742.037687
6474,14220.002307,475.500000,500242.591282,0.000000
6475,14220.002307,465.500000,500242.591282,0.000000
6476,14220.002307,455.500000,500242.591282,0.000000
6477,14220.002307,445.500000,500242.591282,15492.765889
6478,14220.002307,445.500000,515735.357171,626.919904
6479,14220.002307,445.500000,516362.277075,-8656.783116
6480,14220.002307,455.500000,507705.493959,-2421.974182
6481,14220.002307,465.500000,505283.519777,-11022.906221
6482,14220.002307,475.500000,494260.613556,-8270.720463
6483,14220.002307,485.500000,485989.893094,-837.629540
6484,14220.002307,495.500000,485152.263554,0.000000
6485,14220.002307,485.500000,485152.263554,0.000000
6486,14220.002307,475.500000,485152.263554,-576.039155
6487,14220.002307,485.500000,484576.224399,0.000000
6488,14220.002307,475.500000,484576.224399,-546.842229
6489,14220.002307,485.500000,484029.382169,14689.647550
6490,14220.002307,485.500000,498719.029720,-15114.520677
6491,14220.002307,495.500000,483604.509043,1006.031792
6492,14220.002307,495.500000,484610.540835,0.000000
6493,14220.002307,485.500000,484610.540835,8399.381882
6494,14220.002307,485.500000,493009.922717,12.383392
6495,14220.002307,485.500000,493022.306110,6395.959142
